"Date","Price","Open","High","Low","Vol.","Change %"
"03/16/2021","15,669.3","15,775.5","15,775.5","15,639.4","","-0.67%"
"03/15/2021","15,775.5","15,715.2","15,778.0","15,613.2","","0.38%"
"03/12/2021","15,715.2","15,648.0","15,717.8","15,607.8","","0.43%"
"03/11/2021","15,648.0","15,521.8","15,701.8","15,521.8","","0.81%"
"03/10/2021","15,521.8","15,375.6","15,573.3","15,375.6","","0.95%"
"03/09/2021","15,375.6","15,288.4","15,498.1","15,288.4","","0.57%"
"03/08/2021","15,288.4","15,251.8","15,471.9","15,236.9","","0.24%"
"03/05/2021","15,251.8","14,959.4","15,284.2","14,818.5","","1.95%"
"03/04/2021","14,959.4","15,199.2","15,247.0","14,765.5","","-1.58%"
"03/03/2021","15,199.2","15,277.0","15,336.4","15,197.9","","-0.51%"
"03/02/2021","15,277.0","15,327.8","15,366.9","15,257.9","","-0.33%"
"03/01/2021","15,327.8","15,010.5","15,396.5","15,010.5","","2.11%"
"02/26/2021","15,010.5","15,206.7","15,209.8","14,944.0","","-1.29%"
"02/25/2021","15,206.7","15,539.4","15,555.9","15,156.8","","-2.14%"
"02/24/2021","15,539.4","15,359.1","15,566.5","15,326.7","","1.17%"
"02/23/2021","15,359.1","15,340.5","15,404.7","15,090.0","","0.12%"
"02/22/2021","15,340.5","15,362.7","15,423.6","15,264.9","","-0.14%"
"02/19/2021","15,362.7","15,290.6","15,418.6","15,290.6","","0.47%"
"02/18/2021","15,290.6","15,402.6","15,402.6","15,205.0","","-0.73%"
"02/17/2021","15,402.6","15,423.0","15,423.0","15,289.4","","-0.13%"
"02/16/2021","15,423.0","15,370.2","15,483.2","15,370.2","","0.35%"
"02/12/2021","15,369.6","15,297.1","15,373.8","15,254.9","","0.47%"
"02/11/2021","15,297.1","15,273.9","15,341.3","15,195.9","","0.15%"
"02/10/2021","15,273.9","15,244.4","15,343.8","15,184.0","","0.19%"
"02/09/2021","15,244.4","15,226.6","15,266.8","15,168.7","","0.12%"
"02/08/2021","15,226.6","15,069.6","15,226.6","15,069.6","","1.04%"
"02/05/2021","15,069.6","14,975.4","15,088.0","14,975.4","","0.63%"
"02/04/2021","14,975.4","14,839.1","14,976.2","14,839.1","","0.92%"
"02/03/2021","14,839.1","14,768.6","14,871.6","14,753.3","","0.48%"
"02/02/2021","14,768.6","14,596.2","14,830.8","14,596.2","","1.18%"
"02/01/2021","14,596.2","14,397.2","14,623.4","14,397.2","","1.38%"
"01/29/2021","14,397.2","14,669.5","14,669.5","14,328.5","","-1.86%"
"01/28/2021","14,669.5","14,487.7","14,767.5","14,487.7","","1.25%"
"01/27/2021","14,487.7","14,867.4","14,867.4","14,447.4","","-2.55%"
"01/26/2021","14,867.4","14,935.3","14,995.5","14,860.6","","-0.45%"
"01/25/2021","14,935.3","14,951.8","14,958.0","14,765.4","","-0.11%"
"01/22/2021","14,951.8","15,019.0","15,019.0","14,881.4","","-0.45%"
"01/21/2021","15,019.0","15,097.3","15,102.5","14,998.9","","-0.52%"
"01/20/2021","15,097.3","14,987.3","15,114.1","14,987.3","","0.73%"
"01/19/2021","14,987.3","14,894.2","15,037.5","14,894.2","","0.63%"
"01/15/2021","14,894.2","15,044.4","15,044.4","14,791.6","","-1.00%"
"01/14/2021","15,044.4","14,983.6","15,129.1","14,983.6","","0.41%"
"01/13/2021","14,983.6","15,010.3","15,045.5","14,931.1","","-0.18%"
"01/12/2021","15,010.3","14,938.0","15,024.5","14,923.8","","0.48%"
"01/11/2021","14,938.0","14,966.8","14,975.3","14,817.7","","-0.19%"
"01/08/2021","14,966.8","14,928.8","15,006.2","14,818.8","","0.25%"
"01/07/2021","14,928.8","14,788.8","14,948.3","14,788.8","","0.95%"
"01/06/2021","14,788.8","14,536.5","14,898.5","14,536.5","","1.74%"
"01/05/2021","14,536.5","14,376.7","14,579.3","14,376.7","","1.11%"
"01/04/2021","14,376.7","14,524.8","14,605.8","14,258.2","","-1.02%"
"12/31/2020","14,524.8","14,477.5","14,533.2","14,422.7","","0.33%"
"12/30/2020","14,477.5","14,397.9","14,520.6","14,397.9","","0.55%"
"12/29/2020","14,397.9","14,405.8","14,515.8","14,371.9","","-0.05%"
"12/28/2020","14,405.8","14,382.5","14,481.5","14,382.5","","0.16%"
"12/24/2020","14,382.5","14,398.6","14,398.6","14,324.8","","-0.11%"
"12/23/2020","14,398.6","14,321.3","14,457.3","14,321.3","","0.54%"
"12/22/2020","14,321.3","14,378.9","14,378.9","14,305.6","","-0.40%"
"12/21/2020","14,378.9","14,467.8","14,467.8","14,171.8","","-0.61%"
"12/18/2020","14,467.8","14,516.7","14,529.9","14,394.4","","-0.34%"
"12/17/2020","14,516.7","14,408.9","14,520.0","14,408.9","","0.75%"
"12/16/2020","14,408.9","14,402.3","14,442.9","14,370.5","","0.05%"
"12/15/2020","14,402.3","14,214.9","14,410.1","14,214.9","","1.32%"
"12/14/2020","14,214.9","14,355.3","14,459.6","14,214.0","","-0.98%"
"12/11/2020","14,355.3","14,394.3","14,394.3","14,260.9","","-0.27%"
"12/10/2020","14,394.3","14,374.1","14,413.1","14,290.9","","0.14%"
"12/09/2020","14,374.1","14,402.2","14,476.7","14,293.3","","-0.20%"
"12/08/2020","14,402.2","14,355.0","14,425.0","14,304.1","","0.33%"
"12/07/2020","14,355.0","14,417.3","14,417.3","14,314.5","","-0.43%"
"12/04/2020","14,417.3","14,217.2","14,417.4","14,217.2","","1.41%"
"12/03/2020","14,217.2","14,188.2","14,283.7","14,184.5","","0.20%"
"12/02/2020","14,188.2","14,146.6","14,198.8","14,076.7","","0.29%"
"12/01/2020","14,146.6","14,006.5","14,233.5","14,006.5","","1.00%"
"11/30/2020","14,006.5","14,198.5","14,198.5","13,977.0","","-1.35%"
"11/27/2020","14,198.5","14,191.6","14,229.1","14,165.7","","0.05%"
"11/25/2020","14,191.6","14,249.5","14,249.5","14,122.1","","-0.41%"
"11/24/2020","14,249.5","13,998.2","14,271.1","13,998.2","","1.80%"
"11/23/2020","13,998.2","13,827.0","14,029.3","13,827.0","","1.24%"
"11/20/2020","13,827.0","13,863.2","13,883.5","13,810.2","","-0.26%"
"11/19/2020","13,863.2","13,808.6","13,871.3","13,714.3","","0.40%"
"11/18/2020","13,808.6","13,949.1","14,004.6","13,808.4","","-1.01%"
"11/17/2020","13,949.1","13,982.2","13,989.3","13,818.8","","-0.24%"
"11/16/2020","13,982.2","13,761.3","13,985.5","13,761.3","","1.61%"
"11/13/2020","13,761.3","13,551.5","13,787.7","13,551.5","","1.55%"
"11/12/2020","13,551.5","13,724.8","13,724.8","13,476.2","","-1.26%"
"11/11/2020","13,724.8","13,708.0","13,779.9","13,669.9","","0.12%"
"11/10/2020","13,708.0","13,611.6","13,732.6","13,577.0","","0.71%"
"11/09/2020","13,611.6","13,218.7","13,930.9","13,218.7","","2.97%"
"11/06/2020","13,218.7","13,199.1","13,270.5","13,188.2","","0.15%"
"11/05/2020","13,199.1","12,979.0","13,252.8","12,979.0","","1.70%"
"11/04/2020","12,979.0","12,877.5","13,161.5","12,868.6","","0.79%"
"11/03/2020","12,877.5","12,662.2","12,936.9","12,662.2","","1.70%"
"11/02/2020","12,662.2","12,429.3","12,675.1","12,429.3","","1.87%"
"10/30/2020","12,429.3","12,502.3","12,502.3","12,293.8","","-0.58%"
"10/29/2020","12,502.3","12,415.4","12,584.5","12,317.8","","0.70%"
"10/28/2020","12,415.4","12,817.9","12,817.9","12,411.1","","-3.14%"
"10/27/2020","12,817.9","12,936.4","12,936.4","12,817.9","","-0.92%"
"10/26/2020","12,936.4","13,199.9","13,199.9","12,815.3","","-2.00%"
"10/23/2020","13,199.9","13,145.9","13,215.6","13,117.8","","0.41%"
"10/22/2020","13,145.9","13,040.1","13,162.8","13,003.0","","0.81%"
"10/21/2020","13,040.1","13,092.2","13,153.4","13,039.4","","-0.40%"
"10/20/2020","13,092.2","13,018.5","13,198.0","13,018.5","","0.57%"
"10/19/2020","13,018.5","13,169.3","13,247.8","12,999.4","","-1.15%"
"10/16/2020","13,169.3","13,137.2","13,241.5","13,137.2","","0.24%"
"10/15/2020","13,137.2","13,143.2","13,148.7","12,961.0","","-0.05%"
"10/14/2020","13,143.2","13,212.0","13,267.2","13,135.9","","-0.52%"
"10/13/2020","13,212.0","13,324.9","13,324.9","13,181.6","","-0.85%"
"10/12/2020","13,324.9","13,252.6","13,350.6","13,252.6","","0.55%"
"10/09/2020","13,252.6","13,190.6","13,297.0","13,190.6","","0.47%"
"10/08/2020","13,190.6","13,042.3","13,191.0","13,042.3","","1.14%"
"10/07/2020","13,042.3","12,837.9","13,073.0","12,837.9","","1.59%"
"10/06/2020","12,837.9","12,949.6","13,083.3","12,824.2","","-0.86%"
"10/05/2020","12,949.6","12,749.8","12,957.6","12,749.8","","1.57%"
"10/02/2020","12,749.8","12,726.8","12,803.5","12,552.0","","0.18%"
"10/01/2020","12,726.8","12,701.9","12,792.6","12,656.3","","0.20%"
"09/30/2020","12,701.9","12,602.6","12,795.6","12,602.6","","0.79%"
"09/29/2020","12,602.6","12,677.5","12,688.7","12,562.5","","-0.59%"
"09/28/2020","12,677.5","12,485.4","12,735.2","12,485.4","","1.54%"
"09/25/2020","12,485.4","12,293.9","12,507.9","12,282.0","","0.97%"
"09/24/2020","12,365.5","12,314.6","12,476.1","12,229.0","","0.05%"
"09/23/2020","12,359.2","12,630.5","12,657.2","12,355.4","","-1.93%"
"09/22/2020","12,602.5","12,575.2","12,636.2","12,502.2","","0.32%"
"09/21/2020","12,561.8","12,617.5","12,833.6","12,421.1","","-2.12%"
"09/18/2020","12,833.6","12,937.6","12,962.6","12,779.4","","-0.89%"
"09/17/2020","12,948.5","12,866.2","12,981.3","12,824.4","","-0.38%"
"09/16/2020","12,997.9","13,013.5","13,128.7","12,990.7","","0.24%"
"09/15/2020","12,967.2","13,011.0","13,047.5","12,942.5","","0.27%"
"09/14/2020","12,932.7","12,868.3","12,970.6","12,858.2","","1.25%"
"09/11/2020","12,773.0","12,780.0","12,827.9","12,683.3","","0.52%"
"09/10/2020","12,706.7","12,924.5","12,964.2","12,688.3","","-1.39%"
"09/09/2020","12,885.8","12,806.2","12,969.5","12,803.7","","1.56%"
"09/08/2020","12,688.1","12,777.5","12,816.0","12,659.2","","-1.77%"
"09/04/2020","12,917.1","13,022.5","13,070.0","12,723.8","","-0.38%"
"09/03/2020","12,966.1","13,253.8","13,285.1","12,887.6","","-2.34%"
"09/02/2020","13,276.7","13,132.7","13,299.7","13,112.8","","1.24%"
"09/01/2020","13,113.7","13,032.0","13,113.9","13,004.2","","0.52%"
"08/31/2020","13,045.6","13,134.4","13,136.5","13,043.6","","-0.95%"
"08/28/2020","13,171.0","13,115.4","13,174.0","13,066.7","","0.78%"
"08/27/2020","13,068.8","13,066.1","13,111.5","13,013.0","","0.20%"
"08/26/2020","13,042.5","13,006.2","13,057.9","12,976.0","","0.31%"
"08/25/2020","13,002.0","13,029.9","13,029.9","12,943.1","","0.22%"
"08/24/2020","12,972.9","12,905.0","12,973.4","12,881.4","","1.28%"
"08/21/2020","12,809.1","12,782.1","12,814.1","12,762.9","","-0.03%"
"08/20/2020","12,812.9","12,751.3","12,832.3","12,739.0","","-0.37%"
"08/19/2020","12,859.9","12,931.1","12,946.8","12,843.3","","-0.39%"
"08/18/2020","12,910.3","12,967.9","12,975.5","12,877.2","","-0.20%"
"08/17/2020","12,936.1","12,942.3","12,954.9","12,917.7","","0.26%"
"08/14/2020","12,902.5","12,864.7","12,932.9","12,856.7","","-0.13%"
"08/13/2020","12,919.1","12,914.7","12,965.6","12,885.5","","-0.43%"
"08/12/2020","12,974.8","12,984.9","13,010.9","12,944.8","","0.98%"
"08/11/2020","12,849.4","12,996.4","13,003.6","12,826.9","","0.04%"
"08/10/2020","12,844.0","12,797.8","12,853.0","12,796.2","","0.61%"
"08/07/2020","12,765.8","12,655.7","12,766.0","12,650.7","","0.29%"
"08/06/2020","12,729.2","12,708.5","12,729.3","12,659.3","","-0.02%"
"08/05/2020","12,731.6","12,713.7","12,750.0","12,710.2","","0.95%"
"08/04/2020","12,612.1","12,548.9","12,612.5","12,532.6","","0.60%"
"08/03/2020","12,536.8","12,513.2","12,562.2","12,470.9","","0.58%"
"07/31/2020","12,465.0","12,509.3","12,509.3","12,320.7","","-0.54%"
"07/30/2020","12,533.3","12,491.5","12,544.8","12,393.8","","-1.08%"
"07/29/2020","12,669.6","12,533.5","12,688.7","12,533.5","","1.43%"
"07/28/2020","12,491.2","12,515.8","12,563.5","12,482.3","","-0.49%"
"07/27/2020","12,553.1","12,481.0","12,556.6","12,444.5","","0.73%"
"07/24/2020","12,461.8","12,488.7","12,522.2","12,427.7","","-0.39%"
"07/23/2020","12,510.9","12,567.2","12,617.2","12,459.1","","-0.46%"
"07/22/2020","12,569.1","12,508.7","12,579.0","12,480.7","","0.48%"
"07/21/2020","12,508.7","12,492.1","12,570.7","12,482.0","","0.93%"
"07/20/2020","12,393.0","12,413.1","12,432.8","12,352.7","","-0.08%"
"07/17/2020","12,402.7","12,395.8","12,427.5","12,339.9","","0.43%"
"07/16/2020","12,350.1","12,310.2","12,381.4","12,295.7","","-0.33%"
"07/15/2020","12,391.3","12,377.6","12,419.8","12,309.3","","1.53%"
"07/14/2020","12,204.2","11,989.4","12,215.1","11,963.5","","1.58%"
"07/13/2020","12,014.7","12,159.8","12,242.7","12,001.0","","-0.50%"
"07/10/2020","12,075.6","11,935.3","12,079.1","11,906.2","","1.23%"
"07/09/2020","11,928.6","12,089.2","12,103.2","11,831.0","","-1.31%"
"07/08/2020","12,086.4","12,023.6","12,095.2","11,971.9","","0.80%"
"07/07/2020","11,990.1","12,056.2","12,108.0","11,979.8","","-1.40%"
"07/06/2020","12,160.0","12,181.3","12,218.2","12,114.3","","1.41%"
"07/02/2020","11,991.5","12,088.7","12,138.8","11,970.8","","0.76%"
"07/01/2020","11,901.5","11,907.8","11,982.2","11,858.8","","0.06%"
"06/30/2020","11,893.8","11,736.8","11,935.0","11,724.6","","0.99%"
"06/29/2020","11,777.1","11,683.1","11,777.6","11,605.5","","1.49%"
"06/26/2020","11,604.4","11,796.4","11,814.0","11,578.8","","-2.20%"
"06/25/2020","11,865.1","11,680.4","11,866.2","11,640.0","","1.18%"
"06/24/2020","11,726.5","11,956.3","11,961.6","11,650.9","","-2.91%"
"06/23/2020","12,077.7","12,157.4","12,176.4","12,068.1","","0.41%"
"06/22/2020","12,028.9","11,963.3","12,045.6","11,907.2","","0.41%"
"06/19/2020","11,980.1","12,240.3","12,240.3","11,947.0","","-0.77%"
"06/18/2020","12,072.6","11,994.5","12,110.2","11,984.7","","-0.12%"
"06/17/2020","12,086.5","12,193.4","12,202.6","12,068.2","","-0.62%"
"06/16/2020","12,161.5","12,304.1","12,318.8","11,993.0","","1.83%"
"06/15/2020","11,942.9","11,565.8","11,997.6","11,525.4","","0.64%"
"06/12/2020","11,867.2","11,999.5","12,030.9","11,640.6","","1.78%"
"06/11/2020","11,659.2","12,090.1","12,099.2","11,636.0","","-6.35%"
"06/10/2020","12,449.2","12,616.6","12,628.9","12,431.6","","-1.35%"
"06/09/2020","12,619.5","12,635.6","12,682.7","12,578.5","","-1.69%"
"06/08/2020","12,836.6","12,734.5","12,836.7","12,688.5","","1.54%"
"06/05/2020","12,641.4","12,641.0","12,752.1","12,600.7","","2.88%"
"06/04/2020","12,287.0","12,236.7","12,328.5","12,202.4","","-0.12%"
"06/03/2020","12,302.2","12,175.1","12,329.3","12,175.1","","2.12%"
"06/02/2020","12,046.4","11,900.2","12,046.4","11,900.2","","1.23%"
"06/01/2020","11,900.2","11,799.9","11,928.8","11,781.9","","0.82%"
"05/29/2020","11,803.0","11,751.0","11,817.4","11,645.7","","-0.02%"
"05/28/2020","11,804.9","11,935.9","11,939.7","11,783.2","","-0.28%"
"05/27/2020","11,837.5","11,787.6","11,837.5","11,602.4","","2.02%"
"05/26/2020","11,603.0","11,636.5","11,677.0","11,590.3","","2.39%"
"05/22/2020","11,332.0","11,325.1","11,333.6","11,247.3","","-0.17%"
"05/21/2020","11,351.6","11,393.9","11,447.3","11,287.4","","-0.60%"
"05/20/2020","11,420.0","11,408.6","11,477.3","11,384.4","","1.52%"
"05/19/2020","11,249.0","11,374.2","11,409.7","11,248.5","","-1.34%"
"05/18/2020","11,402.2","11,282.9","11,454.4","11,282.9","","4.16%"
"05/15/2020","10,947.3","10,927.4","10,968.2","10,817.1","","0.18%"
"05/14/2020","10,927.4","10,661.9","10,927.9","10,551.5","","0.90%"
"05/13/2020","10,829.4","11,035.2","11,038.4","10,747.8","","-2.05%"
"05/12/2020","11,055.6","11,332.4","11,343.4","11,055.6","","-2.00%"
"05/11/2020","11,281.4","11,244.2","11,345.4","11,205.4","","-0.64%"
"05/08/2020","11,354.3","11,281.3","11,360.1","11,237.5","","2.09%"
"05/07/2020","11,121.7","11,140.9","11,228.2","11,109.6","","1.11%"
"05/06/2020","11,000.0","11,196.9","11,204.5","11,000.0","","-1.22%"
"05/05/2020","11,135.4","11,189.0","11,259.2","11,124.7","","0.72%"
"05/04/2020","11,056.3","10,965.8","11,062.0","10,900.4","","-0.02%"
"05/01/2020","11,058.6","11,158.9","11,187.8","11,011.5","","-2.76%"
"04/30/2020","11,372.3","11,473.2","11,492.9","11,326.2","","-2.12%"
"04/29/2020","11,618.2","11,546.4","11,675.3","11,513.1","","2.64%"
"04/28/2020","11,319.7","11,462.4","11,481.3","11,272.8","","0.49%"
"04/27/2020","11,264.8","11,106.0","11,301.3","11,087.0","","2.24%"
"04/24/2020","11,017.9","11,000.7","11,050.0","10,868.9","","0.93%"
"04/23/2020","10,916.7","10,961.2","11,099.0","10,905.8","","0.07%"
"04/22/2020","10,908.6","10,920.0","10,955.5","10,844.8","","1.89%"
"04/21/2020","10,706.4","10,763.7","10,861.8","10,667.3","","-2.70%"
"04/20/2020","11,003.9","11,016.9","11,181.8","10,985.1","","-1.82%"
"04/17/2020","11,208.3","11,101.3","11,231.3","11,030.4","","3.61%"
"04/16/2020","10,818.0","10,882.8","10,891.7","10,718.1","","-0.24%"
"04/15/2020","10,843.9","10,862.0","10,903.1","10,761.0","","-2.94%"
"04/14/2020","11,172.2","11,151.2","11,241.2","11,064.6","","2.03%"
"04/13/2020","10,949.5","11,136.6","11,136.6","10,817.1","","-1.68%"
"04/09/2020","11,136.6","11,070.3","11,272.5","11,019.8","","2.15%"
"04/08/2020","10,902.6","10,641.5","10,940.0","10,538.6","","3.47%"
"04/07/2020","10,537.0","10,894.2","10,912.6","10,534.7","","0.21%"
"04/06/2020","10,515.2","10,264.1","10,560.7","10,233.0","","6.42%"
"04/03/2020","9,880.6","10,012.5","10,075.9","9,774.2","","-1.81%"
"04/02/2020","10,062.4","9,815.3","10,142.0","9,813.5","","2.21%"
"04/01/2020","9,844.9","9,917.3","10,029.0","9,766.8","","-4.44%"
"03/31/2020","10,301.9","10,387.7","10,499.8","10,237.2","","-1.27%"
"03/30/2020","10,434.7","10,238.1","10,455.8","10,131.6","","2.43%"
"03/27/2020","10,187.2","10,135.7","10,449.2","10,064.5","","-3.31%"
"03/26/2020","10,536.3","10,060.5","10,556.9","10,060.5","","5.77%"
"03/25/2020","9,961.4","9,749.8","10,303.9","9,591.7","","3.14%"
"03/24/2020","9,658.3","9,276.6","9,672.0","9,276.6","","10.04%"
"03/23/2020","8,777.4","9,014.6","9,053.5","8,664.9","","-3.90%"
"03/20/2020","9,133.2","9,577.9","9,676.9","9,108.1","","-3.47%"
"03/19/2020","9,461.3","9,313.8","9,622.2","9,048.4","","0.82%"
"03/18/2020","9,384.6","9,562.5","9,666.6","8,953.6","","-6.75%"
"03/17/2020","10,063.4","9,726.2","10,154.2","9,484.6","","5.18%"
"03/16/2020","9,567.5","10,852.0","10,852.0","9,559.2","","-11.84%"
"03/13/2020","10,852.0","10,445.4","10,852.0","10,060.4","","7.86%"
"03/12/2020","10,060.8","10,466.7","10,646.9","10,054.5","","-9.99%"
"03/11/2020","11,177.3","11,523.9","11,523.9","11,053.8","","-5.22%"
"03/10/2020","11,793.3","11,635.2","11,794.0","11,246.5","","4.38%"
"03/09/2020","11,298.4","11,748.6","11,748.6","11,240.8","","-8.53%"
"03/06/2020","12,352.0","12,593.0","12,593.0","12,106.7","","-1.91%"
"03/05/2020","12,593.0","12,740.9","12,786.6","12,489.8","","-3.21%"
"03/04/2020","13,010.0","12,696.6","13,011.5","12,673.9","","3.73%"
"03/03/2020","12,542.7","12,845.1","13,015.7","12,432.5","","-2.22%"
"03/02/2020","12,828.0","12,441.4","12,830.1","12,316.2","","3.61%"
"02/28/2020","12,381.0","12,547.2","12,547.2","12,024.5","","-1.32%"
"02/27/2020","12,547.2","12,841.4","12,977.2","12,545.0","","-3.83%"
"02/26/2020","13,046.6","13,194.3","13,323.3","13,041.9","","-0.74%"
"02/25/2020","13,143.7","13,570.2","13,582.7","13,110.1","","-2.88%"
"02/24/2020","13,534.1","13,654.0","13,654.0","13,493.7","","-3.16%"
"02/21/2020","13,975.8","14,014.6","14,014.6","13,931.1","","-0.61%"
"02/20/2020","14,061.5","14,061.0","14,104.9","13,955.8","","-0.18%"
"02/19/2020","14,087.1","14,077.5","14,116.0","14,066.2","","0.34%"
"02/18/2020","14,039.0","14,047.9","14,072.7","13,990.7","","-0.41%"
"02/14/2020","14,097.3","14,104.8","14,110.2","14,046.6","","-0.01%"
"02/13/2020","14,099.0","14,069.2","14,132.9","14,049.1","","-0.27%"
"02/12/2020","14,137.0","14,117.8","14,148.2","14,108.5","","0.59%"
"02/11/2020","14,054.1","13,984.5","14,100.3","13,984.5","","0.50%"
"02/10/2020","13,984.5","13,904.0","13,984.5","13,899.5","","0.38%"
"02/07/2020","13,931.9","13,987.5","13,987.5","13,912.0","","-0.73%"
"02/06/2020","14,035.0","14,066.9","14,069.3","14,023.5","","0.07%"
"02/05/2020","14,024.9","13,964.0","14,029.9","13,947.6","","1.17%"
"02/04/2020","13,862.8","13,826.1","13,920.6","13,826.1","","1.35%"
"02/03/2020","13,677.9","13,655.9","13,765.3","13,655.9","","0.47%"
"01/31/2020","13,614.1","13,783.8","13,788.2","13,573.0","","-1.79%"
"01/30/2020","13,861.9","13,745.2","13,869.6","13,699.8","","0.13%"
"01/29/2020","13,843.8","13,912.8","13,922.4","13,843.8","","-0.24%"
"01/28/2020","13,877.6","13,812.6","13,913.6","13,798.3","","0.78%"
"01/27/2020","13,769.6","13,746.6","13,826.4","13,742.0","","-1.49%"
"01/24/2020","13,978.5","14,120.0","14,120.0","13,920.6","","-0.88%"
"01/23/2020","14,102.0","14,064.3","14,109.6","14,003.3","","-0.06%"
"01/22/2020","14,110.2","14,147.9","14,168.2","14,104.1","","0.00%"
"01/21/2020","14,110.0","14,126.1","14,153.0","14,102.4","","-0.52%"
"01/17/2020","14,183.2","14,168.1","14,183.3","14,156.4","","0.29%"
"01/16/2020","14,141.8","14,103.5","14,142.3","14,094.9","","0.63%"
"01/15/2020","14,053.2","14,022.3","14,089.9","14,021.2","","0.11%"
"01/14/2020","14,037.1","14,024.2","14,068.6","14,005.6","","-0.04%"
"01/13/2020","14,042.6","13,980.5","14,042.6","13,963.9","","0.61%"
"01/10/2020","13,958.0","14,018.1","14,021.6","13,941.5","","-0.28%"
"01/09/2020","13,997.6","13,974.1","14,004.4","13,960.2","","0.45%"
"01/08/2020","13,934.4","13,897.0","13,986.7","13,896.6","","0.26%"
"01/07/2020","13,898.5","13,911.2","13,923.5","13,880.5","","-0.31%"
"01/06/2020","13,941.8","13,856.7","13,943.3","13,852.7","","0.18%"
"01/03/2020","13,917.0","13,877.5","13,950.7","13,870.7","","-0.61%"
"01/02/2020","14,002.5","13,913.0","14,003.4","13,913.0","","0.64%"
"12/31/2019","13,913.0","13,852.6","13,915.7","13,844.0","","0.27%"
"12/30/2019","13,876.1","13,951.3","13,952.8","13,864.6","","-0.49%"
"12/27/2019","13,944.1","13,976.9","13,978.6","13,928.1","","0.03%"
"12/26/2019","13,940.4","13,911.2","13,941.6","13,895.2","","0.33%"
"12/24/2019","13,895.1","13,903.0","13,903.0","13,885.6","","-0.04%"
"12/23/2019","13,900.0","13,906.9","13,908.2","13,888.6","","0.08%"
"12/20/2019","13,889.2","13,831.7","13,914.3","13,831.7","","0.42%"
"12/19/2019","13,831.7","13,801.7","13,839.0","13,798.8","","0.24%"
"12/18/2019","13,799.2","13,805.2","13,819.7","13,790.2","","0.03%"
"12/17/2019","13,795.4","13,795.1","13,813.3","13,787.7","","0.00%"
"12/16/2019","13,795.1","13,781.6","13,825.8","13,781.6","","0.71%"
"12/13/2019","13,697.3","13,711.2","13,773.1","13,655.5","","0.00%"
"12/12/2019","13,697.4","13,587.7","13,725.4","13,581.1","","0.87%"
"12/11/2019","13,579.9","13,554.1","13,590.7","13,547.7","","0.26%"
"12/10/2019","13,545.3","13,551.0","13,574.2","13,521.2","","-0.07%"
"12/09/2019","13,555.1","13,570.5","13,600.1","13,555.1","","-0.24%"
"12/06/2019","13,588.3","13,515.5","13,612.1","13,515.5","","0.79%"
"12/05/2019","13,482.3","13,466.7","13,491.2","13,429.3","","0.18%"
"12/04/2019","13,458.0","13,408.1","13,484.4","13,408.1","","0.69%"
"12/03/2019","13,366.1","13,363.7","13,373.9","13,280.0","","-0.61%"
"12/02/2019","13,448.3","13,554.3","13,554.3","13,443.1","","-0.72%"
"11/29/2019","13,545.2","13,595.9","13,607.7","13,537.7","","-0.46%"
"11/27/2019","13,607.6","13,577.5","13,611.5","13,563.3","","0.35%"
"11/26/2019","13,559.7","13,532.6","13,564.6","13,513.1","","0.20%"
"11/25/2019","13,532.9","13,471.5","13,534.6","13,471.5","","0.68%"
"11/22/2019","13,441.0","13,412.3","13,451.4","13,404.5","","0.26%"
"11/21/2019","13,406.4","13,420.3","13,430.7","13,367.0","","-0.10%"
"11/20/2019","13,419.3","13,460.3","13,460.3","13,360.7","","-0.35%"
"11/19/2019","13,466.4","13,489.8","13,508.9","13,448.3","","-0.13%"
"11/18/2019","13,483.8","13,488.5","13,498.1","13,464.0","","-0.07%"
"11/15/2019","13,493.0","13,432.8","13,493.0","13,427.0","","0.75%"
"11/14/2019","13,392.0","13,385.0","13,397.0","13,346.8","","0.05%"
"11/13/2019","13,385.0","13,387.6","13,400.8","13,325.5","","-0.02%"
"11/12/2019","13,387.6","13,392.0","13,438.8","13,366.9","","0.00%"
"11/11/2019","13,388.1","13,347.3","13,395.6","13,333.9","","-0.15%"
"11/08/2019","13,407.8","13,376.3","13,407.8","13,343.0","","0.09%"
"11/07/2019","13,395.5","13,376.9","13,437.0","13,376.9","","0.33%"
"11/06/2019","13,351.6","13,339.8","13,364.9","13,319.8","","0.09%"
"11/05/2019","13,339.6","13,368.2","13,385.0","13,323.1","","-0.12%"
"11/04/2019","13,355.4","13,321.2","13,387.5","13,321.2","","0.41%"
"11/01/2019","13,300.3","13,231.2","13,300.4","13,231.2","","0.98%"
"10/31/2019","13,171.8","13,239.4","13,239.4","13,116.6","","-0.55%"
"10/30/2019","13,244.0","13,215.9","13,248.6","13,153.0","","0.26%"
"10/29/2019","13,209.6","13,170.9","13,239.2","13,156.8","","0.18%"
"10/28/2019","13,186.4","13,183.9","13,223.2","13,183.9","","0.31%"
"10/25/2019","13,146.2","13,106.2","13,170.7","13,088.9","","0.21%"
"10/24/2019","13,118.9","13,119.6","13,153.3","13,083.3","","0.03%"
"10/23/2019","13,114.4","13,076.4","13,114.6","13,062.7","","0.33%"
"10/22/2019","13,071.9","13,097.0","13,140.6","13,070.2","","-0.13%"
"10/21/2019","13,088.6","13,019.2","13,091.9","13,019.2","","0.63%"
"10/18/2019","13,006.6","13,032.5","13,044.1","12,972.8","","-0.25%"
