"Date","Price","Open","High","Low","Vol.","Change %"
"02/11/2018","12,874.4","12,496.4","12,961.1","12,416.9","","3.78%"
"02/04/2018","12,405.8","12,974.2","13,050.2","12,048.7","","-5.19%"
"01/28/2018","13,085.4","13,592.8","13,605.9","13,075.9","","-4.04%"
"01/21/2018","13,637.0","13,388.3","13,637.0","13,381.3","","1.89%"
"01/14/2018","13,384.5","13,343.8","13,384.5","13,215.3","","0.68%"
"01/07/2018","13,294.3","13,096.6","13,299.2","13,065.2","","1.46%"
"12/31/2017","13,103.2","12,860.9","13,104.5","12,842.3","","2.30%"
"12/24/2017","12,808.8","12,794.1","12,886.1","12,794.1","","0.09%"
"12/17/2017","12,797.4","12,760.5","12,826.0","12,741.9","","0.77%"
"12/10/2017","12,699.7","12,653.1","12,739.8","12,629.1","","0.45%"
"12/03/2017","12,643.1","12,685.8","12,724.5","12,512.0","","0.23%"
"11/26/2017","12,614.6","12,421.3","12,673.7","12,390.3","","1.55%"
"11/19/2017","12,421.9","12,306.7","12,431.7","12,295.0","","0.97%"
"11/12/2017","12,302.9","12,281.2","12,328.2","12,178.9","","-0.16%"
"11/05/2017","12,322.6","12,373.1","12,416.0","12,268.1","","-0.41%"
"10/29/2017","12,373.1","12,349.4","12,414.6","12,308.8","","0.05%"
"10/22/2017","12,366.4","12,436.8","12,443.8","12,280.3","","-0.52%"
"10/15/2017","12,430.5","12,366.0","12,430.6","12,322.1","","0.64%"
"10/08/2017","12,352.0","12,328.2","12,377.9","12,281.2","","0.28%"
"10/01/2017","12,317.7","12,209.2","12,351.1","12,200.1","","0.89%"
"09/24/2017","12,209.2","12,144.1","12,209.5","12,108.0","","0.47%"
"09/17/2017","12,151.8","12,094.8","12,159.0","12,091.7","","0.59%"
"09/10/2017","12,080.1","11,943.5","12,080.7","11,943.5","","1.62%"
"09/03/2017","11,888.0","11,894.9","11,902.4","11,783.9","","-0.25%"
"08/27/2017","11,918.1","11,831.0","11,935.0","11,729.0","","0.90%"
"08/20/2017","11,812.0","11,700.1","11,845.5","11,678.2","","0.96%"
"08/13/2017","11,699.8","11,820.2","11,891.0","11,670.9","","-0.54%"
"08/06/2017","11,763.2","11,983.7","12,019.9","11,753.3","","-1.85%"
"07/30/2017","11,984.9","11,976.2","12,012.6","11,938.9","","0.25%"
"07/23/2017","11,954.7","11,918.5","11,985.8","11,891.7","","0.25%"
"07/16/2017","11,924.6","11,894.7","11,963.5","11,843.8","","0.23%"
"07/09/2017","11,897.3","11,744.2","11,918.2","11,684.8","","1.23%"
"07/02/2017","11,753.0","11,801.5","11,869.8","11,694.1","","-0.07%"
"06/25/2017","11,761.7","11,761.5","11,837.6","11,683.3","","0.24%"
"06/18/2017","11,733.2","11,801.8","11,837.0","11,678.9","","-0.33%"
"06/11/2017","11,772.0","11,749.4","11,811.5","11,693.9","","0.23%"
"06/04/2017","11,744.7","11,700.5","11,754.8","11,635.6","","0.22%"
"05/28/2017","11,718.7","11,607.0","11,728.8","11,554.9","","0.75%"
"05/21/2017","11,631.9","11,574.8","11,666.9","11,560.4","","0.77%"
"05/14/2017","11,542.7","11,547.4","11,642.9","11,374.6","","-0.04%"
"05/07/2017","11,547.0","11,607.3","11,612.2","11,508.2","","-0.59%"
"04/30/2017","11,615.6","11,550.4","11,615.6","11,490.4","","0.69%"
"04/23/2017","11,536.1","11,515.0","11,653.2","11,512.1","","1.29%"
"04/16/2017","11,389.1","11,351.7","11,449.1","11,327.2","","0.57%"
"04/09/2017","11,324.5","11,454.1","11,496.7","11,324.5","","-1.06%"
"04/02/2017","11,445.6","11,495.3","11,560.8","11,394.3","","-0.41%"
"03/26/2017","11,492.9","11,341.3","11,537.7","11,324.5","","0.65%"
"03/19/2017","11,418.9","11,582.7","11,607.2","11,372.3","","-1.47%"
"03/12/2017","11,589.0","11,507.2","11,630.9","11,428.7","","0.77%"
"03/05/2017","11,500.8","11,556.6","11,562.6","11,411.8","","-0.84%"
"02/26/2017","11,598.4","11,531.4","11,687.1","11,498.9","","0.49%"
"02/19/2017","11,541.3","11,517.9","11,590.4","11,486.2","","0.26%"
"02/12/2017","11,510.9","11,378.1","11,525.2","11,378.1","","1.17%"
"02/05/2017","11,377.7","11,278.4","11,390.9","11,196.9","","0.59%"
"01/29/2017","11,310.7","11,228.4","11,316.7","11,147.1","","0.24%"
"01/22/2017","11,283.2","11,178.4","11,344.7","11,130.0","","0.81%"
"01/15/2017","11,192.8","11,209.7","11,221.9","11,118.5","","-0.31%"
"01/08/2017","11,227.2","11,209.7","11,244.3","11,136.2","","-0.09%"
"01/01/2017","11,237.6","11,138.9","11,264.2","11,094.3","","1.63%"
"12/25/2016","11,056.9","11,153.6","11,157.8","11,034.0","","-0.65%"
"12/18/2016","11,128.8","11,127.0","11,176.7","11,100.9","","0.03%"
"12/11/2016","11,125.2","11,200.2","11,256.1","11,086.4","","-0.60%"
"12/04/2016","11,191.8","10,890.1","11,194.2","10,888.7","","3.26%"
"11/27/2016","10,838.6","10,857.5","10,890.0","10,786.4","","-0.36%"
"11/20/2016","10,878.1","10,753.2","10,878.1","10,752.1","","1.57%"
"11/13/2016","10,709.5","10,660.5","10,759.1","10,634.0","","0.54%"
"11/06/2016","10,652.2","10,416.3","10,735.0","10,416.3","","3.53%"
"10/30/2016","10,289.4","10,476.9","10,513.5","10,281.5","","-1.79%"
"10/23/2016","10,476.6","10,610.6","10,629.6","10,447.2","","-0.90%"
"10/16/2016","10,571.9","10,516.3","10,626.4","10,481.6","","0.48%"
"10/09/2016","10,521.3","10,671.2","10,711.8","10,425.9","","-0.99%"
"10/02/2016","10,626.9","10,721.9","10,721.9","10,579.6","","-0.88%"
"09/25/2016","10,721.7","10,675.2","10,764.3","10,587.9","","0.03%"
"09/18/2016","10,718.0","10,533.4","10,818.1","10,533.4","","1.76%"
"09/11/2016","10,532.3","10,563.7","10,760.6","10,487.8","","-0.77%"
"09/04/2016","10,613.5","10,879.6","10,903.9","10,613.5","","-2.24%"
"08/28/2016","10,856.9","10,753.5","10,867.9","10,704.0","","1.00%"
"08/21/2016","10,749.3","10,798.1","10,879.3","10,710.0","","-0.74%"
"08/14/2016","10,829.1","10,838.3","10,892.1","10,754.6","","0.06%"
"08/07/2016","10,822.4","10,789.9","10,848.2","10,761.1","","0.37%"
"07/31/2016","10,782.9","10,768.8","10,782.9","10,619.4","","-0.02%"
"07/24/2016","10,785.5","10,787.6","10,798.0","10,692.8","","-0.18%"
"07/17/2016","10,805.0","10,773.1","10,811.7","10,733.1","","0.30%"
"07/10/2016","10,773.1","10,606.0","10,815.4","10,600.2","","1.90%"
"07/03/2016","10,571.8","10,452.5","10,582.5","10,308.2","","0.53%"
"06/26/2016","10,515.8","10,084.5","10,535.8","9,918.7","","3.26%"
"06/19/2016","10,183.5","10,456.9","10,641.2","10,164.4","","-1.59%"
"06/12/2016","10,347.9","10,400.1","10,452.6","10,167.0","","-0.94%"
"06/05/2016","10,446.1","10,508.5","10,648.0","10,417.1","","-0.40%"
"05/29/2016","10,487.9","10,479.9","10,504.5","10,369.5","","0.18%"
"05/22/2016","10,469.5","10,238.0","10,475.8","10,222.3","","2.14%"
"05/15/2016","10,250.5","10,243.2","10,355.2","10,119.6","","0.22%"
"05/08/2016","10,228.1","10,300.7","10,424.7","10,210.3","","-0.78%"
"05/01/2016","10,308.8","10,450.1","10,503.4","10,230.5","","-1.23%"
"04/24/2016","10,436.9","10,487.8","10,593.2","10,370.4","","-0.70%"
"04/17/2016","10,511.0","10,315.6","10,572.2","10,304.2","","1.50%"
"04/10/2016","10,355.6","10,154.1","10,377.7","10,114.5","","2.33%"
"04/03/2016","10,119.7","10,227.1","10,234.2","10,004.8","","-0.98%"
"03/27/2016","10,220.0","10,105.1","10,281.7","10,048.5","","1.32%"
"03/20/2016","10,086.6","10,204.7","10,232.8","10,004.0","","-1.34%"
"03/13/2016","10,223.4","10,073.3","10,248.1","9,971.0","","1.18%"
"03/06/2016","10,104.2","9,922.4","10,105.0","9,826.5","","1.36%"
"02/28/2016","9,968.4","9,615.2","10,010.7","9,558.9","","3.62%"
"02/21/2016","9,619.8","9,485.8","9,682.9","9,325.2","","1.41%"
"02/14/2016","9,486.0","9,317.9","9,551.6","9,275.7","","2.78%"
"02/07/2016","9,229.7","9,294.9","9,316.0","8,944.0","","-1.71%"
"01/31/2016","9,390.3","9,578.9","9,651.2","9,276.3","","-2.52%"
"01/24/2016","9,632.7","9,393.5","9,632.7","9,258.7","","2.18%"
"01/17/2016","9,426.9","9,378.9","9,437.8","8,938.0","","1.37%"
"01/10/2016","9,299.6","9,575.2","9,644.5","9,192.1","","-2.41%"
"01/03/2016","9,528.8","10,020.0","10,040.0","9,513.2","","-6.06%"
"12/27/2015","10,143.4","10,226.0","10,318.4","10,142.3","","-1.12%"
"12/20/2015","10,258.5","10,017.1","10,290.4","9,961.0","","2.92%"
"12/13/2015","9,967.6","9,977.8","10,282.2","9,880.4","","-0.09%"
"12/06/2015","9,976.6","10,408.9","10,408.9","9,956.7","","-4.15%"
"11/29/2015","10,408.9","10,455.5","10,523.8","10,227.4","","-0.40%"
"11/22/2015","10,450.5","10,433.6","10,472.8","10,358.0","","0.06%"
"11/15/2015","10,444.2","10,143.4","10,499.0","10,141.5","","2.85%"
"11/08/2015","10,155.1","10,486.7","10,488.2","10,145.6","","-3.41%"
"11/01/2015","10,513.4","10,474.6","10,641.6","10,441.8","","0.50%"
"10/25/2015","10,461.0","10,495.9","10,538.2","10,364.9","","-0.43%"
"10/18/2015","10,506.5","10,385.5","10,519.8","10,299.0","","0.81%"
"10/11/2015","10,421.9","10,356.3","10,425.0","10,215.0","","0.58%"
"10/04/2015","10,361.3","10,035.9","10,400.1","10,035.9","","3.89%"
"09/27/2015","9,973.6","9,803.4","9,973.6","9,565.2","","1.18%"
"09/20/2015","9,857.2","10,049.4","10,132.1","9,727.0","","-1.74%"
"09/13/2015","10,031.6","10,026.5","10,362.3","9,964.5","","-0.09%"
"09/06/2015","10,040.2","9,974.8","10,219.6","9,943.0","","1.70%"
"08/30/2015","9,871.9","10,198.3","10,226.2","9,821.4","","-3.61%"
"08/23/2015","10,242.1","9,864.3","10,256.8","9,509.6","","0.46%"
"08/16/2015","10,195.7","10,743.6","10,819.7","10,195.7","","-5.44%"
"08/09/2015","10,782.2","10,804.8","10,906.1","10,628.9","","0.18%"
"08/02/2015","10,763.1","10,883.5","10,916.2","10,728.5","","-1.10%"
"07/26/2015","10,882.3","10,688.9","10,933.4","10,636.3","","1.50%"
"07/19/2015","10,722.0","10,991.3","10,991.3","10,706.1","","-2.41%"
"07/12/2015","10,987.2","10,853.9","11,032.6","10,853.9","","1.23%"
"07/05/2015","10,853.9","10,770.0","10,871.5","10,622.3","","-0.10%"
"06/28/2015","10,864.8","10,941.0","10,953.1","10,768.6","","-1.59%"
"06/21/2015","11,040.3","11,104.7","11,170.8","11,009.0","","0.01%"
"06/14/2015","11,039.0","10,942.5","11,137.4","10,898.5","","0.26%"
"06/07/2015","11,009.9","10,975.2","11,101.1","10,882.8","","0.28%"
"05/31/2015","10,979.3","11,081.7","11,147.8","10,924.6","","-0.70%"
"05/24/2015","11,056.3","11,197.6","11,197.6","11,033.1","","-1.26%"
"05/17/2015","11,197.7","11,207.0","11,254.9","11,192.6","","-0.27%"
"05/10/2015","11,228.4","11,182.1","11,228.7","11,059.0","","0.28%"
"05/03/2015","11,196.5","11,155.0","11,206.0","10,961.2","","0.50%"
"04/26/2015","11,140.4","11,226.4","11,249.0","11,013.7","","-0.47%"
"04/19/2015","11,192.9","11,058.5","11,221.1","11,058.5","","1.22%"
"04/12/2015","11,058.5","11,110.2","11,203.1","11,010.9","","-0.49%"
"04/05/2015","11,112.7","10,936.8","11,114.5","10,927.0","","1.46%"
"03/29/2015","10,953.2","10,919.0","11,009.0","10,834.0","","0.72%"
"03/22/2015","10,875.1","11,089.7","11,115.6","10,816.0","","-1.77%"
"03/15/2015","11,070.5","10,787.5","11,094.3","10,787.5","","2.97%"
"03/08/2015","10,751.0","10,846.0","10,885.1","10,659.0","","-0.84%"
"03/01/2015","10,842.2","11,053.7","11,103.3","10,826.5","","-1.99%"
"02/22/2015","11,062.8","11,091.5","11,142.6","11,047.2","","-0.41%"
"02/15/2015","11,108.7","11,042.8","11,111.4","10,976.3","","0.60%"
"02/08/2015","11,042.7","10,831.0","11,045.9","10,804.0","","1.80%"
"02/01/2015","10,847.5","10,568.0","10,931.8","10,495.7","","2.94%"
"01/25/2015","10,537.2","10,787.3","10,848.0","10,532.5","","-2.33%"
"01/18/2015","10,788.3","10,682.0","10,869.0","10,589.5","","1.20%"
"01/11/2015","10,660.3","10,712.6","10,773.3","10,442.8","","-0.48%"
"01/04/2015","10,711.4","10,764.4","10,811.8","10,457.9","","-1.10%"
"12/28/2014","10,830.9","10,974.9","11,007.8","10,770.5","","-1.41%"
"12/21/2014","10,985.4","10,890.2","11,008.5","10,879.2","","0.87%"
"12/14/2014","10,890.2","10,535.5","10,919.5","10,360.0","","3.71%"
"12/07/2014","10,500.5","10,941.6","10,946.4","10,500.5","","-4.28%"
"11/30/2014","10,970.3","10,933.1","10,996.7","10,864.1","","0.14%"
"11/23/2014","10,955.4","11,038.9","11,068.3","10,945.7","","-0.64%"
"11/16/2014","11,025.7","10,859.8","11,063.8","10,847.0","","1.33%"
"11/09/2014","10,880.6","10,876.9","10,911.9","10,827.9","","0.15%"
"11/02/2014","10,864.6","10,834.4","10,870.9","10,704.6","","0.18%"
"10/26/2014","10,845.0","10,547.7","10,846.1","10,483.8","","2.48%"
"10/19/2014","10,582.6","10,227.2","10,586.6","10,227.2","","3.24%"
"10/12/2014","10,250.5","10,317.5","10,362.1","9,886.1","","-0.41%"
"10/05/2014","10,293.1","10,671.7","10,704.9","10,292.6","","-3.22%"
"09/28/2014","10,635.5","10,727.8","10,775.3","10,441.1","","-1.51%"
"09/21/2014","10,798.9","10,978.6","10,978.6","10,719.6","","-1.74%"
"09/14/2014","10,989.6","10,909.9","11,060.6","10,881.0","","0.72%"
"09/07/2014","10,911.4","11,059.2","11,059.2","10,883.7","","-1.46%"
"08/31/2014","11,073.4","11,050.6","11,108.4","10,987.4","","0.25%"
"08/24/2014","11,046.3","10,976.7","11,054.2","10,976.7","","0.90%"
"08/17/2014","10,947.3","10,824.3","10,994.8","10,824.3","","1.40%"
"08/10/2014","10,796.0","10,716.2","10,848.4","10,681.6","","0.98%"
"08/03/2014","10,691.1","10,692.2","10,780.5","10,557.6","","-0.01%"
"07/27/2014","10,692.2","10,984.4","11,014.8","10,642.9","","-2.67%"
"07/20/2014","10,985.8","10,951.2","11,059.0","10,912.5","","0.00%"
"07/13/2014","10,985.9","10,980.2","11,024.3","10,879.7","","0.45%"
"07/06/2014","10,936.4","11,072.0","11,072.0","10,880.1","","-1.52%"
"06/29/2014","11,104.7","10,969.2","11,105.9","10,955.5","","1.19%"
"06/22/2014","10,974.4","11,017.0","11,025.9","10,881.9","","-0.40%"
"06/15/2014","11,018.1","10,855.3","11,023.1","10,829.7","","1.49%"
"06/08/2014","10,856.2","10,895.4","10,941.9","10,805.0","","-0.44%"
"06/01/2014","10,904.2","10,760.5","10,905.1","10,730.0","","1.38%"
"05/25/2014","10,756.3","10,713.5","10,760.9","10,683.8","","0.70%"
"05/18/2014","10,681.9","10,573.8","10,686.0","10,519.2","","0.74%"
"05/11/2014","10,603.2","10,639.7","10,725.1","10,519.0","","-0.03%"
"05/04/2014","10,606.7","10,589.4","10,677.0","10,534.7","","-0.22%"
"04/27/2014","10,630.0","10,538.2","10,676.4","10,439.2","","1.19%"
"04/20/2014","10,505.0","10,533.3","10,621.2","10,484.6","","-0.26%"
"04/13/2014","10,532.8","10,333.5","10,554.8","10,271.9","","2.45%"
"04/06/2014","10,280.9","10,500.8","10,555.4","10,271.4","","-2.24%"
"03/30/2014","10,517.0","10,483.7","10,669.4","10,483.7","","0.79%"
"03/23/2014","10,434.9","10,401.1","10,473.1","10,319.3","","0.41%"
"03/16/2014","10,392.2","10,326.7","10,481.9","10,304.9","","1.04%"
"03/09/2014","10,285.1","10,491.2","10,513.6","10,272.1","","-2.16%"
"03/02/2014","10,511.9","10,349.3","10,550.2","10,276.1","","0.82%"
"02/23/2014","10,425.9","10,321.6","10,471.6","10,321.6","","1.15%"
"02/16/2014","10,306.9","10,308.8","10,356.7","10,238.8","","0.24%"
"02/09/2014","10,282.5","10,048.1","10,295.8","10,014.1","","2.26%"
"02/02/2014","10,055.4","9,967.7","10,061.3","9,732.5","","0.88%"
"01/26/2014","9,967.6","10,043.7","10,075.6","9,908.0","","-0.67%"
"01/19/2014","10,034.4","10,343.2","10,401.8","10,034.4","","-2.99%"
"01/12/2014","10,343.5","10,371.1","10,393.9","10,241.3","","-0.27%"
"01/05/2014","10,371.1","10,322.9","10,374.0","10,262.9","","0.72%"
"12/29/2013","10,296.8","10,351.4","10,406.8","10,258.6","","-0.54%"
"12/22/2013","10,353.2","10,231.7","10,360.9","10,231.0","","1.54%"
"12/15/2013","10,196.1","9,997.2","10,216.9","9,949.7","","2.42%"
"12/08/2013","9,954.9","10,141.8","10,159.9","9,925.6","","-1.74%"
"12/01/2013","10,131.2","10,173.8","10,191.7","9,990.6","","-0.51%"
"11/24/2013","10,183.2","10,211.6","10,229.6","10,159.3","","-0.22%"
"11/17/2013","10,205.7","10,204.6","10,226.3","10,072.4","","0.16%"
"11/10/2013","10,189.8","10,029.1","10,189.8","9,963.7","","1.57%"
"11/03/2013","10,032.1","10,045.4","10,083.5","9,909.5","","0.14%"
"10/27/2013","10,018.2","10,048.9","10,127.6","9,964.6","","-0.36%"
"10/20/2013","10,053.9","9,988.5","10,083.5","9,963.6","","0.69%"
"10/13/2013","9,984.6","9,726.8","9,989.1","9,702.3","","2.28%"
"10/06/2013","9,761.8","9,620.2","9,761.8","9,441.7","","0.89%"
"09/29/2013","9,675.7","9,610.5","9,701.5","9,576.3","","-0.09%"
"09/22/2013","9,684.2","9,756.7","9,769.3","9,664.0","","-0.88%"
"09/15/2013","9,769.7","9,717.7","9,906.3","9,694.0","","1.40%"
"09/08/2013","9,635.1","9,459.4","9,655.4","9,459.4","","2.07%"
"09/01/2013","9,439.7","9,357.8","9,488.5","9,296.3","","1.82%"
"08/25/2013","9,270.7","9,477.2","9,494.5","9,246.9","","-2.15%"
"08/18/2013","9,474.8","9,455.0","9,480.8","9,321.8","","0.10%"
"08/11/2013","9,465.6","9,585.2","9,644.5","9,449.7","","-1.63%"
"08/04/2013","9,622.1","9,669.8","9,679.9","9,550.5","","-0.70%"
"07/28/2013","9,690.1","9,594.7","9,690.1","9,536.5","","0.73%"
"07/21/2013","9,620.1","9,626.0","9,682.1","9,541.0","","0.02%"
"07/14/2013","9,618.5","9,506.5","9,618.5","9,462.6","","1.26%"
"07/07/2013","9,498.5","9,249.7","9,500.3","9,248.7","","3.09%"
"06/30/2013","9,214.2","9,154.3","9,224.0","9,074.6","","1.11%"
"06/23/2013","9,112.7","8,938.0","9,170.9","8,814.8","","1.04%"
"06/16/2013","9,018.5","9,263.7","9,412.0","8,934.2","","-2.65%"
"06/09/2013","9,263.7","9,373.1","9,383.9","9,173.8","","-0.98%"
"06/02/2013","9,355.4","9,317.4","9,393.9","9,137.9","","0.57%"
"05/26/2013","9,302.3","9,516.4","9,571.3","9,302.3","","-1.48%"
"05/19/2013","9,442.2","9,565.3","9,695.5","9,372.6","","-1.40%"
"05/12/2013","9,576.4","9,429.3","9,578.4","9,398.0","","1.41%"
"05/05/2013","9,442.8","9,337.7","9,463.4","9,330.2","","1.10%"
"04/28/2013","9,340.5","9,200.6","9,369.2","9,169.8","","1.86%"
"04/21/2013","9,169.9","9,005.7","9,233.9","8,939.1","","1.95%"
"04/14/2013","8,994.1","9,131.6","9,131.6","8,890.5","","-2.11%"
"04/07/2013","9,188.3","8,995.9","9,256.1","8,975.5","","2.09%"
"03/31/2013","9,000.2","9,098.1","9,122.3","8,906.4","","-1.17%"
"03/24/2013","9,107.0","9,082.4","9,112.5","8,989.8","","0.45%"
"03/17/2013","9,065.8","9,041.9","9,094.3","8,968.4","","-0.56%"
"03/10/2013","9,116.7","9,047.0","9,128.9","9,024.3","","0.69%"
"03/03/2013","9,054.5","8,857.3","9,060.6","8,832.4","","2.03%"
"02/24/2013","8,874.2","8,925.8","8,947.8","8,700.7","","-0.23%"
"02/17/2013","8,894.6","8,947.3","9,004.4","8,778.0","","-0.43%"
"02/10/2013","8,933.2","8,922.6","8,980.5","8,898.5","","-0.02%"
"02/03/2013","8,935.2","8,910.0","8,938.6","8,843.8","","-0.33%"
"01/27/2013","8,965.1","8,911.7","8,970.3","8,858.2","","0.68%"
"01/20/2013","8,904.5","8,784.8","8,904.6","8,765.8","","1.27%"
"01/13/2013","8,792.6","8,715.2","8,792.6","8,671.1","","0.92%"
"01/06/2013","8,712.4","8,637.1","8,717.0","8,573.3","","0.52%"
"12/30/2012","8,667.7","8,302.1","8,674.5","8,298.4","","4.23%"
"12/23/2012","8,316.2","8,427.6","8,443.3","8,311.3","","-1.50%"
"12/16/2012","8,443.2","8,346.6","8,519.1","8,346.6","","1.31%"
"12/09/2012","8,333.7","8,311.0","8,433.6","8,306.3","","0.23%"
"12/02/2012","8,314.3","8,260.4","8,314.4","8,205.3","","0.65%"
"11/25/2012","8,260.4","8,193.0","8,273.4","8,074.2","","0.42%"
"11/18/2012","8,225.5","8,002.2","8,225.5","8,002.2","","3.71%"
"11/11/2012","7,931.6","8,066.5","8,096.7","7,841.8","","-1.51%"
"11/04/2012","8,053.6","8,217.6","8,329.2","8,014.1","","-2.20%"
"10/28/2012","8,234.9","8,190.2","8,339.8","8,185.5","","0.55%"
"10/21/2012","8,190.2","8,320.8","8,345.4","8,152.8","","-1.61%"
"10/14/2012","8,324.1","8,244.6","8,470.7","8,221.2","","1.18%"
"10/07/2012","8,227.1","8,348.0","8,368.7","8,210.5","","-1.87%"
"09/30/2012","8,384.1","8,276.1","8,442.8","8,261.1","","1.61%"
"09/23/2012","8,251.0","8,341.9","8,396.3","8,201.2","","-1.51%"
"09/16/2012","8,377.5","8,442.5","8,455.6","8,313.1","","-0.96%"
"09/09/2012","8,458.9","8,221.7","8,515.6","8,191.9","","2.73%"
"09/02/2012","8,234.5","8,012.9","8,234.5","7,960.9","","2.74%"
"08/26/2012","8,014.9","8,056.4","8,070.9","7,949.7","","-0.41%"
"08/19/2012","8,047.9","8,088.6","8,160.4","7,979.3","","-0.67%"
"08/12/2012","8,102.1","8,035.3","8,104.5","7,985.5","","0.71%"
"08/05/2012","8,044.8","7,958.4","8,049.6","7,958.4","","1.33%"
"07/29/2012","7,939.6","7,898.0","7,960.1","7,710.8","","0.35%"
"07/22/2012","7,912.2","7,670.4","7,933.0","7,538.2","","1.97%"
"07/15/2012","7,759.6","7,741.6","7,871.1","7,690.5","","0.01%"
"07/08/2012","7,758.7","7,742.0","7,786.5","7,578.6","","0.03%"
"07/01/2012","7,756.6","7,810.8","7,905.8","7,723.0","","-0.58%"
"06/24/2012","7,801.8","7,540.2","7,801.8","7,464.2","","2.43%"
"06/17/2012","7,616.6","7,630.8","7,800.6","7,560.5","","-0.62%"
"06/10/2012","7,664.3","7,609.3","7,666.0","7,454.2","","1.46%"
"06/03/2012","7,553.8","7,302.8","7,614.9","7,222.9","","3.59%"
"05/27/2012","7,292.2","7,583.4","7,634.6","7,286.8","","-3.21%"
"05/20/2012","7,534.3","7,443.9","7,616.5","7,404.9","","1.44%"
"05/13/2012","7,427.7","7,739.4","7,754.3","7,409.0","","-4.97%"
"05/06/2012","7,815.9","7,907.6","7,964.2","7,749.4","","-1.48%"
"04/29/2012","7,933.3","8,132.9","8,211.6","7,921.0","","-2.68%"
"04/22/2012","8,151.9","7,936.4","8,164.1","7,877.7","","1.57%"
"04/15/2012","8,025.5","7,970.3","8,080.6","7,916.4","","1.19%"
"04/08/2012","7,931.1","7,998.8","8,043.8","7,835.3","","-1.86%"
"04/01/2012","8,081.4","8,206.9","8,305.7","8,058.1","","-1.53%"
"03/25/2012","8,206.9","8,228.2","8,296.7","8,083.1","","0.33%"
"03/18/2012","8,180.1","8,262.3","8,327.7","8,102.1","","-1.09%"
"03/11/2012","8,270.4","8,102.1","8,281.4","8,062.1","","2.08%"
"03/04/2012","8,102.1","8,109.5","8,133.6","7,898.6","","-0.28%"
"02/26/2012","8,125.2","8,100.6","8,210.3","8,066.0","","-0.33%"
"02/19/2012","8,152.0","8,114.8","8,176.3","8,062.8","","0.46%"
"02/12/2012","8,114.5","7,992.0","8,129.4","7,974.2","","1.53%"
"02/05/2012","7,992.0","8,060.4","8,107.2","7,964.4","","-0.85%"
"01/29/2012","8,060.4","7,876.6","8,061.9","7,766.0","","2.33%"
"01/22/2012","7,876.6","7,829.3","7,929.8","7,765.0","","0.60%"
"01/15/2012","7,829.3","7,632.0","7,829.4","7,632.0","","2.59%"
"01/08/2012","7,632.0","7,557.7","7,691.1","7,539.3","","0.98%"
"01/01/2012","7,557.7","7,477.0","7,660.0","7,459.4","","1.08%"
"12/25/2011","7,477.0","7,518.7","7,529.2","7,393.1","","-0.55%"
"12/18/2011","7,518.7","7,237.7","7,518.9","7,129.8","","3.88%"
"12/11/2011","7,237.7","7,502.9","7,502.9","7,171.7","","-3.53%"
"12/04/2011","7,502.9","7,453.6","7,596.1","7,353.4","","0.66%"
"11/27/2011","7,453.6","6,898.2","7,550.3","6,898.2","","8.05%"
"11/20/2011","6,898.2","7,282.5","7,282.5","6,898.1","","-5.28%"
"11/13/2011","7,282.5","7,576.2","7,576.2","7,237.7","","-3.88%"
"11/06/2011","7,576.2","7,552.2","7,681.2","7,344.6","","0.32%"
"10/30/2011","7,552.2","7,803.9","7,803.9","7,303.8","","-3.23%"
"10/23/2011","7,803.9","7,431.1","7,864.5","7,369.2","","5.02%"
"10/16/2011","7,431.1","7,350.5","7,431.6","7,120.4","","1.10%"
"10/09/2011","7,350.5","6,925.8","7,351.9","6,844.2","","6.13%"
"10/02/2011","6,925.8","6,791.6","7,046.1","6,414.9","","1.98%"
"09/25/2011","6,791.6","6,770.7","7,169.1","6,733.3","","0.31%"
"09/18/2011","6,770.7","7,329.1","7,348.2","6,641.3","","-7.86%"
"09/11/2011","7,348.2","7,257.4","7,385.1","6,894.7","","4.30%"
"09/04/2011","7,045.0","7,443.5","7,443.5","7,005.4","","-2.84%"
"08/28/2011","7,250.7","7,149.7","7,587.1","7,149.7","","0.07%"
"08/21/2011","7,245.8","6,970.1","7,342.0","6,967.5","","3.96%"
"08/14/2011","6,970.1","7,303.9","7,507.0","6,962.6","","-4.57%"
"08/07/2011","7,303.9","7,419.1","7,428.4","6,827.1","","-1.55%"
"07/31/2011","7,419.1","8,079.4","8,172.3","7,218.8","","-8.17%"
"07/24/2011","8,079.4","8,408.2","8,408.2","8,011.4","","-3.91%"
"07/17/2011","8,408.2","8,227.0","8,423.0","8,081.5","","2.20%"
"07/10/2011","8,227.0","8,410.2","8,410.2","8,175.2","","-2.18%"
"07/03/2011","8,410.2","8,425.5","8,496.4","8,342.2","","-0.18%"
"06/26/2011","8,425.5","7,974.7","8,433.6","7,959.2","","5.65%"
"06/19/2011","7,974.7","8,000.1","8,177.0","7,927.1","","-0.32%"
"06/12/2011","8,000.1","8,016.4","8,160.2","7,901.1","","-0.20%"
"06/05/2011","8,016.4","8,222.1","8,222.1","7,995.1","","-2.50%"
"05/29/2011","8,222.1","8,386.3","8,487.7","8,180.0","","-1.96%"
"05/22/2011","8,386.3","8,357.5","8,411.1","8,208.7","","0.34%"
"05/15/2011","8,357.5","8,371.7","8,448.3","8,262.4","","-0.17%"
"05/08/2011","8,371.7","8,397.4","8,563.1","8,335.1","","-0.64%"
